devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,1.190798,0.005273,609.688301,2.699818,800.215911,25061875.000000,1603960000.000000
rxCtr,1.192014,0.000522,610.311266,0.267485,801.033529,25061874.000000,1603959936.000000
