devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.319529,0.045372,4771.596925,23.236095,6262.721528,195226143.000000,12494473152.000000
rxCtr,9.328164,0.001107,4776.020129,0.567870,6268.526343,195171469.000000,12490974016.000000
