devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.683838,0.041083,3422.124387,21.035661,4491.538402,140732032.000000,9006850048.000000
rxCtr,6.692977,0.000653,3426.804503,0.336998,4497.680830,140732031.000000,9006849984.000000
