devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.318148,0.054949,5282.890957,28.134217,6933.794570,185008165.000000,11840522560.000000
rxCtr,10.318964,0.000953,5283.310122,0.492123,6934.344416,184763923.000000,11824891072.000000
