devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.974391,0.044310,3570.888115,22.687096,4686.790751,146050614.000000,9347239296.000000
rxCtr,6.968145,0.001437,3567.690346,0.736735,4682.593503,145726840.000000,9326517760.000000
