devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.327785,0.050220,5287.825523,25.713342,6940.271117,216288058.000000,13842435712.000000
rxCtr,10.339255,0.000846,5293.698396,0.434135,6947.979145,216288057.000000,13842435648.000000
