devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.387292,0.049766,4806.292912,25.480452,6308.259617,168255675.000000,10768363200.000000
rxCtr,9.380012,0.001081,4802.566244,0.573840,6303.368116,167908662.000000,10746154368.000000
