devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.181094,0.052434,5212.720009,26.843863,6841.695062,182789538.000000,11698530432.000000
rxCtr,5.962386,0.001525,3052.741411,0.781106,4006.723102,106932665.000000,6843690560.000000
