9098,1
9110,1
9120,1
9122,1
9128,1
9130,1
9132,1
9133,1
9134,1
9136,1
9139,1
9142,1
9143,1
9144,1
9145,2
9146,3
9151,1
9153,3
9154,1
9155,3
9156,1
9158,2
9159,3
9160,3
9162,1
9163,1
9166,2
9168,1
9169,1
9171,1
9172,1
9173,3
9177,3
9178,2
9181,1
9182,1
9184,1
9187,1
9191,1
9192,2
9193,1
9197,1
9199,1
9200,3
9203,2
9207,1
9213,1
9215,1
9216,2
9219,2
9220,1
9221,2
9222,1
9224,1
9225,1
9227,1
9228,1
9229,2
9230,1
9231,1
9237,1
9239,1
9242,1
9247,1
9248,1
9256,1
9267,1
9275,1
9293,1
9303,1
9305,1
9307,1
9312,2
9317,1
9343,1
9363,1
9421,1
9556,1
9670,1
9802,1
9923,1
10088,1
10296,1
10336,1
10406,1
10752,1
12477,1
14651,1
23520,1
31178,1
31968,1
35754,1
36055,1
36419,1
37286,1
37605,1
38973,1
39160,1
39856,1
40807,1
40959,1
41928,1
42075,1
42336,1
42453,1
42855,1
42878,1
43323,1
43928,1
45105,1
45190,1
45436,1
45453,1
45491,1
45856,1
46125,1
46187,1
46406,1
46678,1
47515,1
47533,1
48014,1
48058,1
48103,1
48227,1
48237,1
48265,1
48435,1
48534,1
48537,1
48558,1
48571,1
48583,1
48613,2
48621,1
48645,1
48796,1
48830,1
48832,1
48835,1
48851,1
48856,1
48867,1
48895,1
48896,1
48915,1
48939,2
48941,1
48955,1
48957,1
48958,1
48984,1
49005,1
49006,1
49007,1
49025,1
49032,1
49056,1
49067,1
49085,1
49092,1
49112,1
49133,1
49134,1
49145,1
49149,1
49158,1
49160,1
49165,1
49176,1
49177,1
49185,1
49187,1
49193,1
49197,1
49198,2
49210,1
49214,1
49216,1
49226,2
49230,1
49237,1
49248,1
49256,1
49259,1
49264,1
49267,1
49274,1
49275,1
49278,1
49282,1
49285,1
49298,1
49299,1
49303,1
49316,1
49323,1
49325,1
49327,2
49329,1
49331,1
49334,1
49341,1
49347,1
49348,1
49371,2
49373,1
49375,1
49376,1
49380,1
49381,1
49391,1
49392,1
49408,1
49414,1
49418,2
49440,2
49456,1
49461,1
49464,1
49468,1
49471,1
49472,1
49473,1
49479,1
49482,1
49496,1
49501,2
49503,1
49508,1
49515,1
49516,1
49517,1
49520,1
49526,1
49528,1
49537,1
49544,1
49545,1
49558,1
49559,1
49568,2
49570,1
49571,1
49575,1
49581,1
49585,1
49586,1
49592,1
49593,1
49598,1
49600,1
49603,1
49606,1
49608,1
49609,1
49611,2
49612,1
49616,1
49618,1
49619,3
49624,1
49625,1
49635,3
49645,2
49648,1
49655,1
49661,1
49664,4
49676,1
49677,1
49683,1
49687,1
49693,1
49696,1
49699,1
49712,1
49713,1
49714,1
49717,1
49718,1
49722,2
49725,1
49726,1
49728,4
49729,1
49731,1
49733,1
49735,1
49736,1
49739,2
49743,1
49747,2
49750,1
49757,4
49760,1
49762,1
49763,2
49766,1
49768,1
49773,1
49775,1
49776,1
49781,2
49783,2
49784,1
49786,1
49787,1
49788,1
49791,1
49792,1
49798,2
49800,1
49801,1
49805,2
49806,1
49808,2
49810,1
49811,1
49813,1
49817,1
49819,1
49820,1
49823,1
49824,3
49829,1
49830,2
49840,1
49841,1
49843,3
49845,1
49849,1
49852,2
49853,2
49857,1
49858,1
49859,1
49864,1
49865,1
49866,1
49867,1
49872,2
49874,1
49875,1
49876,2
49877,1
49880,1
49882,1
49883,1
49884,1
49885,3
49886,1
49888,1
49889,3
49892,1
49894,1
49895,1
49899,1
49901,1
49902,1
49903,1
49905,1
49907,1
49908,1
49909,1
49916,1
49918,1
49920,1
49925,1
49926,1
49928,2
49929,1
49930,1
49933,1
49936,1
49937,2
49938,1
49939,1
49940,1
49943,1
49947,1
49949,3
49952,1
49954,1
49955,1
49956,1
49958,1
49960,1
49962,1
49964,1
49968,1
49969,1
49970,1
49972,1
49975,1
49976,1
49977,1
49978,1
49979,2
49980,2
49982,4
49984,4
49989,3
49990,3
49991,1
49994,1
49995,2
49996,3
49998,1
50000,1
50002,1
50003,1
50004,1
50005,1
50006,1
50007,1
50008,1
50009,1
50011,1
50013,2
50014,1
50016,2
50018,1
50020,2
50021,1
50022,1
50023,1
50024,1
50026,2
50027,2
50028,1
50030,1
50031,1
50035,3
50037,2
50040,4
50042,2
50043,1
50045,1
50046,2
50048,2
50055,2
50056,1
50057,1
50059,1
50061,3
50062,1
50063,2
50064,1
50065,1
50066,1
50070,2
50071,1
50072,1
50074,3
50075,1
50077,1
50079,1
50080,2
50081,2
50083,1
50085,1
50086,2
50088,3
50089,2
50090,2
50092,1
50093,2
50094,2
50096,3
50099,2
50100,1
50103,2
50104,2
50105,1
50106,2
50107,1
50109,2
50113,2
50115,4
50118,1
50119,1
50120,2
50121,2
50122,3
50123,3
50125,2
50128,5
50129,2
50131,1
50133,2
50134,1
50135,1
50136,3
50137,1
50138,1
50139,4
50140,1
50144,1
50145,1
50146,2
50148,2
50149,1
50152,2
50153,3
50154,1
50155,1
50156,1
50158,2
50161,2
50162,1
50163,2
50164,1
50165,1
50166,2
50167,1
50168,1
50170,2
50172,1
50173,6
50174,2
50176,1
50177,2
50179,2
50180,1
50183,2
50184,2
50185,2
50186,2
50189,4
50192,3
50193,1
50194,2
50195,2
50197,1
50198,2
50202,2
50204,2
50205,1
50206,2
50208,2
50214,1
50215,3
50217,2
50218,1
50219,3
50220,2
50221,1
50222,1
50224,3
50225,1
50227,2
50228,2
50230,1
50231,1
50232,1
50235,1
50238,1
50239,1
50240,2
50241,1
50243,1
50244,3
50245,1
50247,2
50248,2
50249,1
50253,3
50256,2
50257,1
50258,1
50259,1
50260,1
50262,1
50264,1
50265,1
50266,4
50267,2
50269,2
50270,1
50271,1
50272,1
50273,1
50277,1
50278,1
50280,1
50281,1
50283,4
50285,2
50287,2
50288,1
50289,1
50290,1
50291,3
50292,1
50293,1
50294,2
50296,3
50298,3
50300,2
50301,1
50303,1
50304,2
50306,1
50309,1
50310,2
50313,1
50314,1
50315,1
50316,1
50317,4
50318,1
50320,1
50323,1
50324,2
50326,2
50327,3
50328,1
50329,1
50330,2
50332,1
50333,2
50334,1
50336,3
50337,1
50338,1
50339,3
50341,2
50343,2
50344,2
50345,1
50347,3
50349,8
50350,1
50352,1
50353,3
50355,3
50356,1
50357,2
50358,5
50359,3
50361,1
50362,1
50363,5
50364,2
50365,5
50367,1
50368,3
50369,1
50370,1
50372,1
50373,1
50374,2
50375,1
50376,1
50377,2
50378,1
50379,2
50380,2
50381,2
50384,4
50385,2
50387,1
50389,2
50390,1
50391,1
50393,2
50394,4
50395,1
50397,4
50400,2
50402,2
50403,2
50404,2
50405,1
50406,1
50408,2
50409,3
50410,4
50411,2
50412,1
50413,6
50414,1
50415,1
50416,3
50417,1
50418,1
50419,1
50420,1
50421,2
50424,3
50425,1
50426,1
50427,2
50428,4
50429,1
50430,2
50432,3
50433,1
50434,2
50436,1
50437,3
50438,1
50439,1
50440,3
50442,1
50443,5
50445,4
50446,1
50447,1
50448,3
50449,1
50451,1
50452,1
50453,1
50454,2
50455,1
50456,1
50457,2
50458,2
50459,1
50460,1
50464,2
50465,1
50466,1
50467,2
50468,4
