devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.445825,0.040939,4324.261859,20.961644,5675.593808,175638632.000000,11240872448.000000
rxCtr,8.455173,0.000283,4329.048992,0.145641,5681.876726,175638631.000000,11240872384.000000
