devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.683654,0.041653,3422.030473,21.326409,4491.415088,139610847.000000,8935094208.000000
rxCtr,6.693158,0.000709,3426.896646,0.362084,4497.801848,139610846.000000,8935094144.000000
