devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,2.356012,0.010850,1206.278149,5.555130,1583.240104,49287463.000000,3154397632.000000
rxCtr,2.358604,0.000778,1207.605286,0.398808,1584.981913,49287462.000000,3154397568.000000
