devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,5.870169,0.030934,3005.526426,15.838312,3944.753534,105243530.000000,6735585920.000000
rxCtr,5.877925,0.000300,3009.497634,0.158560,3949.965645,105243527.000000,6735585728.000000
