devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,4.120238,0.019360,2109.561516,9.912159,2768.799540,85993471.000000,5503582144.000000
rxCtr,4.124704,0.000280,2111.848384,0.144551,2771.801004,85993470.000000,5503582080.000000
