devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460295,0.045355,4843.670490,23.221948,6357.317619,197622755.000000,12647856320.000000
rxCtr,9.398194,0.000752,4811.875297,0.385319,6315.586260,195929143.000000,12539465152.000000
