devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.784925,0.041942,3473.881250,21.474148,4559.469233,142308875.000000,9107768000.000000
rxCtr,6.748588,0.002327,3455.277390,1.190296,4535.051499,141389132.000000,9048904448.000000
