devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.866811,0.043744,3515.806792,22.397022,4614.496516,143978593.000000,9214629952.000000
rxCtr,6.876821,0.000757,3520.932566,0.385469,4621.223993,143978592.000000,9214629888.000000
