devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.438452,0.044653,3296.487208,22.862392,4326.639560,114870067.000000,7351684288.000000
rxCtr,6.447704,0.008200,3301.224654,4.200833,4332.857358,114710275.000000,7341457600.000000
