devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.786673,0.042493,3474.776162,21.756794,4560.643814,141537076.000000,9058372864.000000
rxCtr,6.796326,0.001141,3479.718932,0.589758,4567.131098,141537075.000000,9058372800.000000
