devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.784824,0.042689,3473.829502,21.856882,4559.401314,141709713.000000,9069421632.000000
rxCtr,6.787701,0.001909,3475.303322,0.975740,4561.335542,141575469.000000,9060830016.000000
