devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.612046,0.042411,4409.367391,21.715172,5787.294818,180356126.000000,11542792064.000000
rxCtr,8.545183,0.000920,4375.133841,0.470676,5742.363074,178750516.000000,11440033024.000000
