devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.503292,0.041045,4353.685217,21.015021,5714.211943,178706506.000000,11437216384.000000
rxCtr,8.512434,0.000666,4358.366302,0.353708,5720.355696,178706505.000000,11437216320.000000
