devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.501738,0.044204,4352.889614,22.629432,5713.167751,153235805.000000,9807091520.000000
rxCtr,8.512421,0.000535,4358.360000,0.277801,5720.347406,153229942.000000,9806716288.000000
