devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.388978,0.045656,4807.153839,23.386332,6309.390273,196544248.000000,12578831872.000000
rxCtr,9.281639,0.000969,4752.199699,0.495880,6237.262012,194076672.000000,12420907008.000000
