devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.258294,0.044612,4740.246348,22.841424,6221.573451,194907246.000000,12474063744.000000
rxCtr,9.268213,0.000806,4745.325272,0.421467,6228.239331,194907245.000000,12474063680.000000
