devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.327444,0.044309,4775.650839,22.686219,6268.041846,196100984.000000,12550462976.000000
rxCtr,9.337249,0.000553,4780.671533,0.294218,6274.631387,196100983.000000,12550462912.000000
