devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.389154,0.045818,4807.246119,23.459815,6309.510708,194794355.000000,12466838720.000000
rxCtr,9.366534,0.001068,4795.665752,0.548111,6294.311232,194111101.000000,12423110464.000000
