devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.326793,0.045499,4775.317540,23.295645,6267.604381,194858192.000000,12470924288.000000
rxCtr,9.337162,0.000909,4780.627030,0.473896,6274.572884,194858191.000000,12470924224.000000
