devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.821940,0.042672,3492.833062,21.848317,4584.343495,142483612.000000,9118951168.000000
rxCtr,6.791357,0.001624,3477.174763,0.833531,4563.791876,141684396.000000,9067801344.000000
