devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460246,0.045839,4843.645541,23.459327,6357.284907,197449849.000000,12636790336.000000
rxCtr,9.393171,0.003612,4809.303815,1.846938,6312.211182,195821100.000000,12532550400.000000
