devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.568618,0.045701,3363.132255,23.399054,4414.111205,117963501.000000,7549664064.000000
rxCtr,6.474157,0.009216,3314.768715,4.723121,4350.633908,115908060.000000,7418115840.000000
