devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,14.864379,0.072718,7610.561161,37.232291,9988.861759,309885337.000000,19832661568.000000
rxCtr,9.355195,0.000848,4789.859906,0.436767,6286.691050,194818483.000000,12468382912.000000
