devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,5.277896,0.025918,2702.282410,13.270266,3546.745731,110589031.000000,7077697984.000000
rxCtr,5.283815,0.000313,2705.313492,0.161591,3550.723933,110589030.000000,7077697920.000000
