devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.322735,0.050068,4773.239913,25.634619,6264.877506,166441353.000000,10652246592.000000
rxCtr,9.335090,0.002246,4779.566431,1.152963,6273.180851,166435508.000000,10651872512.000000
