devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.389366,0.045297,4807.355089,23.192103,6309.653689,195834994.000000,12533439616.000000
rxCtr,9.375858,0.000841,4800.439728,0.429700,6300.577067,195340959.000000,12501821376.000000
