devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.459996,0.046777,4843.517483,23.949812,6357.116823,197602294.000000,12646546816.000000
rxCtr,9.252873,0.001472,4737.470951,0.752763,6217.930623,193062293.000000,12355986752.000000
