devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,1.770201,0.007862,906.342887,4.025289,1189.575063,37173317.000000,2379092288.000000
rxCtr,1.772051,0.000405,907.290161,0.207656,1190.818319,37173316.000000,2379092224.000000
