devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.478770,0.031840,3317.129859,16.302096,4353.733016,135717084.000000,8685893376.000000
rxCtr,6.486068,0.000392,3320.867233,0.208080,4358.638151,135676653.000000,8683305792.000000
