devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.058422,0.042106,3101.911677,21.558330,4071.259176,108626429.000000,6952091456.000000
rxCtr,5.994390,0.034755,3069.127734,17.804706,4028.230061,107276149.000000,6865673536.000000
