devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.782873,0.046957,3472.830777,24.042411,4558.090515,121785374.000000,7794263936.000000
rxCtr,6.731407,0.002303,3446.480614,1.183556,4523.505806,120697632.000000,7724648448.000000
