devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460075,0.046362,4843.557961,23.737532,6357.169942,197192677.000000,12620331328.000000
rxCtr,9.387297,0.001042,4806.295981,0.541878,6308.263476,195452474.000000,12508958336.000000
