devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.783021,0.046468,3472.906152,23.791874,4558.189444,121386186.000000,7768715904.000000
rxCtr,6.773254,0.002138,3467.906375,1.087163,4551.627038,121028247.000000,7745807808.000000
