devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.445531,0.040834,4324.111709,20.907235,5675.396735,175572812.000000,11236659968.000000
rxCtr,8.454859,0.000751,4328.888273,0.390622,5681.665783,175572811.000000,11236659904.000000
