devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.458290,0.049714,4842.643824,25.453970,6355.970168,168232852.000000,10766902528.000000
rxCtr,9.380960,0.001177,4803.051926,0.599252,6304.005563,166642509.000000,10665120576.000000
