devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.822087,0.042333,3492.908342,21.668642,4584.442283,143116041.000000,9159426624.000000
rxCtr,6.728804,0.001913,3445.148057,0.980611,4521.756749,140975108.000000,9022406912.000000
