devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,4.705237,0.022230,2409.081292,11.381831,3161.919246,98289816.000000,6290548224.000000
rxCtr,4.710428,0.001342,2411.739353,0.688102,3165.407893,98289815.000000,6290548160.000000
