devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.406049,0.051103,5327.896395,26.164673,6992.864187,215892458.000000,13817117312.000000
rxCtr,10.302935,0.001727,5275.102793,0.885053,6923.572340,213498721.000000,13663918144.000000
