devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.749481,0.042835,3455.734093,21.931998,4535.651090,141378287.000000,9048210368.000000
rxCtr,6.759140,0.001516,3460.679893,0.775382,4542.142360,141372092.000000,9047813888.000000
