devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460461,0.045235,4843.755903,23.160416,6357.429687,199058209.000000,12739725376.000000
rxCtr,9.370244,0.037138,4797.565063,19.015766,6296.804145,196965459.000000,12605789376.000000
