devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.553317,0.041067,4379.298067,21.026620,5747.828839,179128795.000000,11464242880.000000
rxCtr,8.469205,0.001334,4336.233202,0.682221,5691.306077,177183626.000000,11339752064.000000
