devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.755458,0.043517,3458.794062,22.281169,4539.667307,141525026.000000,9057601664.000000
rxCtr,6.765334,0.000762,3463.851169,0.401240,4546.304584,141525025.000000,9057601600.000000
