devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.460037,0.045427,4843.538747,23.259301,6357.144732,197558938.000000,12643772032.000000
rxCtr,9.358222,0.000578,4791.409443,0.297040,6288.724894,195212889.000000,12493624896.000000
