devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.501775,0.044468,3328.908667,22.767710,4369.192736,116341900.000000,7445881600.000000
rxCtr,6.497655,0.008333,3326.799566,4.275499,4366.424430,115898446.000000,7417500544.000000
