devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.988943,0.049254,5114.338485,25.217994,6712.569405,208830850.000000,13365174400.000000
rxCtr,9.321389,0.001161,4772.551282,0.593968,6263.973482,194658809.000000,12458163776.000000
