devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,9.326833,0.045841,4775.338341,23.470608,6267.631699,194281532.000000,12434018048.000000
rxCtr,9.337283,0.000899,4780.688910,0.470567,6274.654194,194281531.000000,12434017984.000000
