devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.501820,0.043879,3328.931399,22.465952,4369.222564,117076939.000000,7492924096.000000
rxCtr,6.492374,0.011259,3324.095687,5.764715,4362.875589,116530912.000000,7457978368.000000
