devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,10.581452,0.051361,5417.702982,26.296903,7110.735291,220337988.000000,14101631232.000000
rxCtr,9.350900,0.000766,4787.660950,0.389895,6283.804996,194504261.000000,12448272704.000000
