devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,3.529278,0.016796,1806.990098,8.599452,2371.674554,73780149.000000,4721929536.000000
rxCtr,3.533187,0.000561,1808.991913,0.287871,2374.301886,73780148.000000,4721929472.000000
