devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.859298,0.043161,3511.960109,22.098801,4609.447744,142667188.000000,9130700032.000000
rxCtr,6.776994,0.001224,3469.820980,0.625638,4554.139961,140650709.000000,9001645376.000000
