devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,8.502985,0.041694,4353.528116,21.347469,5714.005787,177068647.000000,11332393408.000000
rxCtr,8.512516,0.000636,4358.408411,0.327028,5720.410972,177068646.000000,11332393344.000000
