devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.897163,0.043891,3531.347278,22.472406,4634.893395,144633422.000000,9256539008.000000
rxCtr,6.789591,0.001151,3476.270566,0.597279,4562.605118,142064075.000000,9092100800.000000
