devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.000103,0.041959,3072.052559,21.483054,4032.069064,107790042.000000,6898562688.000000
rxCtr,5.954314,0.020496,3048.608964,10.491642,4001.299265,106868459.000000,6839581376.000000
