devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.640471,0.041918,3399.920813,21.462346,4462.396159,138183080.000000,8843717120.000000
rxCtr,6.638306,0.002176,3398.813086,1.109663,4460.942091,137946471.000000,8828574144.000000
