devDesc,mpps_avg,mpps_stdDev,mbit_avg,mbit_stdDev,wirembit_avg,bytes_total,packets_total
txCtr,6.000470,0.041281,3072.240422,21.135887,4032.315644,107144446.000000,6857244544.000000
rxCtr,5.967063,0.021039,3055.136474,10.789507,4009.866623,106329115.000000,6805063360.000000
